text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_7_3,201,Ele,0.3940520446096654,0.35185185185185186,54,540
1_7_3,202,Adv,0.25585023400936036,0.2863595302619693,54,2214
1_7_3,202,Ele,0.283,0.2682682682682683,54,1998
1_7_3,203,Adv,0.31384615384615383,0.2863247863247863,54,702
1_7_3,203,Ele,0.21611721611721613,0.15925925925925927,54,540
1_7_3,204,Adv,0.28036175710594313,0.3004778972520908,54,1674
1_7_3,204,Ele,0.3042212518195051,0.29555555555555557,54,1350
1_7_3,205,Adv,0.36012861736334406,0.4182098765432099,54,1296
1_7_3,205,Ele,0.4,0.3955026455026455,54,756
1_7_4,206,Adv,0.19831223628691982,0.2183641975308642,54,1296
1_7_4,206,Ele,0.1885369532428356,0.18871252204585537,54,1134
1_7_4,207,Adv,0.3551020408163265,0.4166666666666667,54,432
1_7_4,208,Adv,0.2905263157894737,0.31069958847736623,54,972
1_7_4,208,Ele,0.28214285714285714,0.2808641975308642,54,972
1_7_4,209,Adv,0.3193612774451098,0.27037037037037037,54,1080
1_7_4,209,Ele,0.26824817518248173,0.23703703703703705,54,1080
1_7_4,210,Adv,0.2897196261682243,0.27104377104377103,54,594
1_7_4,210,Ele,0.17753623188405798,0.17078189300411523,54,486
