pred_col,text_col,level_type
RegRateFirstPass,OPT 2.7B Mean,Ele
RegRateFirstPass,OPT 2.7B Mean,diff
RegRateFirstPass,OPT 6.7B Mean,Adv
RegRateFirstPass,OPT 6.7B Mean,Ele
RegRateFirstPass,OPT 6.7B Mean,diff
RegRateFirstPass,Mistral-v0.1 7B Mean,Adv
RegRateFirstPass,Mistral-v0.1 7B Mean,Ele
RegRateFirstPass,Mistral-v0.1 7B Mean,diff
RegRateFirstPass,Mistral-v0.3 7B Mean,Adv
RegRateFirstPass,Mistral-v0.3 7B Mean,Ele
RegRateFirstPass,Mistral-v0.3 7B Mean,diff
RegRateFirstPass,Gemma 7B Mean,Adv
RegRateFirstPass,Gemma 7B Mean,Ele
RegRateFirstPass,Gemma 7B Mean,diff
RegRateFirstPass,Gemma-2 9B Mean,Adv
RegRateFirstPass,Gemma-2 9B Mean,Ele
RegRateFirstPass,Gemma-2 9B Mean,diff
RegRateFirstPass,Recurrent-Gemma 9B Mean,Adv
RegRateFirstPass,Recurrent-Gemma 9B Mean,Ele
RegRateFirstPass,Recurrent-Gemma 9B Mean,diff
RegRateFirstPass,RWKV-4 169M Mean,Adv
RegRateFirstPass,RWKV-4 169M Mean,Ele
RegRateFirstPass,RWKV-4 169M Mean,diff
RegRateFirstPass,RWKV-4 430M Mean,Adv
RegRateFirstPass,RWKV-4 430M Mean,Ele
RegRateFirstPass,RWKV-4 430M Mean,diff
RegRateFirstPass,Mamba 370M Mean,Adv
RegRateFirstPass,Mamba 370M Mean,Ele
RegRateFirstPass,Mamba 370M Mean,diff
RegRateFirstPass,Mamba 790M Mean,Adv
RegRateFirstPass,Mamba 790M Mean,Ele
RegRateFirstPass,Mamba 790M Mean,diff
RegRateFirstPass,Mamba 1.4B Mean,Adv
RegRateFirstPass,Mamba 1.4B Mean,Ele
RegRateFirstPass,Mamba 1.4B Mean,diff
RegRateFirstPass,Mamba 2.8B Mean,Adv
RegRateFirstPass,Mamba 2.8B Mean,Ele
RegRateFirstPass,Mamba 2.8B Mean,diff
