text_id,align_idx,level,reading_regime,Sen_RT,Sen_TF,Sen_Sacc_RT,n_words,Sen_RT_per_word,Sen_TF_per_word,Sen_Sacc_RT_per_word,words_per_sec_based_Sen_RT,words_per_sec_based_Sen_TF,words_per_sec_based_Sen_Sacc_RT
1_1_5,45,Adv,Gathering0,6714.9096588600705,5678.078502649278,1036.8311562107924,16,419.6818536787544,354.87990641557985,64.80194726317453,2.382757298735747,2.8178546655412955,15.43163503928033
1_1_5,45,Ele,Gathering0,7245.5442222082675,6084.264769961974,1161.2794522462939,16,452.8465138880167,380.26654812262336,72.57996576539337,2.2082537224682874,2.629734340128002,13.77790674677897
1_1_5,46,Adv,Gathering0,9276.577325158154,7838.116209718881,1438.4611154392737,22,421.662605689007,356.2780095326764,65.38459615633063,2.371564341983742,2.8067968643691548,15.2941221447489
1_1_5,46,Ele,Gathering0,5915.022149915552,4881.091547446824,1033.9306024687285,15,394.3348099943702,325.4061031631216,68.92870683124856,2.5359161165971544,3.07308311147045,14.507743521842105
1_1_5,47,Adv,Gathering0,3503.0053811543357,2870.532060172527,632.4733209818087,10,350.3005381154336,287.0532060172527,63.24733209818087,2.8546915896271696,3.483674730112219,15.810943589646879
1_1_5,48,Adv,Gathering0,11159.665696739177,9467.042499898667,1692.6231968405104,26,429.2179114130453,364.11701922687183,65.10089218617348,2.329818894807676,2.746369840452105,15.360772585730952
1_1_5,48,Ele,Gathering0,9928.050099401458,8259.056724320208,1668.9933750812497,23,431.6543521478895,359.08942279653076,72.56492935135869,2.316668406154258,2.7848216530917576,13.780761711459949
1_1_6,49,Adv,Gathering0,13689.248990515762,11616.061022771451,2073.1879677443103,26,526.5095765582985,446.771577798902,79.73799875939655,1.899300686108743,2.2382802525771095,12.541072205955723
1_1_6,50,Adv,Gathering0,9077.803306186917,7550.621110469266,1527.1821957176517,18,504.3224058992732,419.4789505816259,84.84345531764731,1.9828585609177298,2.3839098448526594,11.786412944358261
1_1_6,51,Adv,Gathering0,11882.26267972945,9895.52610961704,1986.7365701124106,24,495.09427832206046,412.31358790071,82.78069042135044,2.019817323256353,2.4253384543824734,12.080111858333622
1_1_6,51,Ele,Gathering0,11742.894826969605,9864.434530353366,1878.4602966162379,26,451.6498010372925,379.4013280905141,72.24847294677838,2.2141048168366857,2.635731416737237,13.841122991438823
1_1_6,52,Adv,Gathering0,23152.182616881775,19163.009753083887,3989.1728637978904,53,436.8336342807882,361.56622175629974,75.26741252448849,2.2892010173310497,2.765745082996201,13.285962230661864
1_1_6,52,Ele,Gathering0,21553.62688506088,18097.70729466462,3455.919590396259,51,422.6201350011937,354.85700577773764,67.76312922345606,2.3661910949822005,2.818036515323424,14.757287797356502
1_1_7,53,Adv,Gathering0,3690.5226173965575,3104.230293470099,586.292323926459,8,461.3153271745697,388.02878668376235,73.28654049080737,2.167714665204659,2.5771283840726618,13.645070340377632
1_1_7,53,Ele,Gathering0,3454.967174575948,2887.730029223048,567.2371453529001,8,431.8708968219935,360.966253652881,70.90464316911252,2.3155068039052775,2.7703420745852836,14.103448734872416
1_1_7,54,Adv,Gathering0,5387.115283649355,4471.137158799617,915.9781248497377,13,414.39348335764265,343.9336275999706,70.45985575767213,2.4131653613311026,2.9075377333067896,14.192478670964544
