text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_3_3,103,Adv,0.5368421052631579,0.40131578947368424,114,456
1_3_3,103,Ele,0.3424124513618677,0.20760233918128654,114,684
1_3_3,104,Adv,0.19521316379955123,0.1794871794871795,114,2964
1_3_3,104,Ele,0.23333333333333334,0.17868745938921377,114,3078
1_3_3,105,Adv,0.42907801418439717,0.3317384370015949,114,1254
1_3_3,105,Ele,0.38841567291311757,0.25877192982456143,114,1368
1_3_4,106,Adv,0.22955738934733683,0.2307398932112891,114,2622
1_3_4,106,Ele,0.09574468085106383,0.13032581453634084,114,798
1_3_4,107,Adv,0.24600638977635783,0.2623604465709729,114,1254
1_3_4,107,Ele,0.21241379310344827,0.18233082706766918,114,1596
1_3_4,108,Adv,0.27132579650565264,0.2655945419103314,114,2052
1_3_4,108,Ele,0.28841607565011823,0.31140350877192985,114,2052
1_3_4,109,Adv,0.22007722007722008,0.1902123730378578,114,2166
1_3_4,110,Adv,0.2306025140875596,0.2046783625730994,114,4788
1_3_4,110,Ele,0.26793151318833874,0.24100877192982456,114,4560
1_3_5,111,Adv,0.19698173153296267,0.26096491228070173,114,2280
1_3_5,112,Adv,0.20254777070063695,0.19736842105263158,114,3192
1_3_5,112,Ele,0.13223938223938225,0.13432017543859648,114,1824
1_3_5,113,Adv,0.2626619552414605,0.2694235588972431,114,1596
1_3_5,114,Adv,0.2637295081967213,0.24024346580737557,114,11172
1_3_5,114,Ele,0.2765321375186846,0.23005627275736512,114,6042
1_4_1,115,Adv,0.24077046548956663,0.23086124401913877,114,2508
1_4_1,115,Ele,0.19326383319967924,0.1670843776106934,114,2394
1_4_1,116,Adv,0.2608695652173913,0.215311004784689,114,2508
1_4_1,116,Ele,0.23648029330889092,0.195906432748538,114,2394
1_4_1,117,Adv,0.2524047710657945,0.2541993281075028,114,5358
1_4_1,117,Ele,0.21928374655647384,0.2527910685805423,114,3762
